C¢digo municipio; Nombre municipio; C¢digo Establecimiento; Nombre Establecimiento; C¢digo Sede; Nombre Sede; Zona; Direcci¢n; TelÇfono
76828;TRUJILLO;276828000123;IE CRISTOBAL COLON;276828000522;LA MERCED;RURAL;VDA PUENTE ROJO;
76828;TRUJILLO;176828000021;IE JULIAN TRUJILLO;176828000048;FRANCISCO JULIAN OLAYA;URBANA;CR. 19 # 17 ESQ;
76828;TRUJILLO;176828000021;IE JULIAN TRUJILLO;276828000654;JOSE J. RIOS;RURAL;CLL 13 # 18-47;2267128/2266030
76845;ULLOA;276845000102;IE MARIA INMACULADA;276845000129;DOCE DE OCTUBRE;RURAL;VDA. CALAMONTE;
76863;VERSALLES;276863000543;IE CARLOS HOLGUIN SARDI;276863000179;JORGE TADEO LOZANO2;RURAL;VDA MURRAPAL;2.15765e+006
76863;VERSALLES;276863000543;IE CARLOS HOLGUIN SARDI;276863000292;MIGUEL ANTONIO CARO;RURAL;VDA EL EMBAL;
76863;VERSALLES;176863000336;IE LA INMACULADA;276863000128;SANTO TOMµS DE AQUINO;RURAL;CGTO EL VERGEL;
76863;VERSALLES;176863000336;IE LA INMACULADA;276863000250;LA CARMELITA;RURAL;VDA EL RUBY;
76863;VERSALLES;176863000336;IE LA INMACULADA;276863000578;JUAN PABLO II;RURAL;VDA LA AURORA;
76863;VERSALLES;176863000336;IE LA INMACULADA;276863000233;CARLOS ALBAN;RURAL;VDA LA CRISTALINA;2213038
76869;VIJES;276869000171;IE VEINTE DE JULIO;276869000171;VEINTE DE JULIO;RURAL;CORREG VILLAMARIA;2520184
76869;VIJES;276869000171;IE VEINTE DE JULIO;276869000154;MANUELA BELTRAN;RURAL;VDA CAIMITAL;
76869;VIJES;276869000171;IE VEINTE DE JULIO;276869000197;CAMILO TORRES;RURAL;VDA LA RIVERA;
76869;VIJES;276869000138;IE ANTONIO JOSE DE SUCRE;276869000146;ATANASIO GIRARDOT;RURAL;CORREG CARBONERO;3117780863
76890;YOTOCO;276890000237;IE SAN JUAN BOSCO;276890000237;SAN JUAN BOSCO;RURAL;VEREDA SAN JUAN;3154956242
76890;YOTOCO;276890000091;IE GABRIELA MISTRAL;276890000121;CAMILO TORRES;RURAL;VEREDA BUENOS AIRES;
76890;YOTOCO;176890000305;IE ALFONSO ZAWADZKY;176890000305;ALFONSO ZAWADZKY;URBANA;CRA 5 NO 5-79;2.52515E+006
76890;YOTOCO;176890000305;IE ALFONSO ZAWADZKY;276890000253;ANTONIA SANTOS;RURAL;CORREG MEDIA CANOA;
76890;YOTOCO;176890000305;IE ALFONSO ZAWADZKY;176890000801;JARD÷N INFANTL PULGARCITO;URBANA;KR 6 6 00;252 51 50
76895;ZARZAL;176895000109;IE NORMAL SUPERIOR NUESTRA SE•ORA DE LAS MERCEDES;176895000206;FRANCISCO DE PAULA SANTANDER;URBANA;CR 8 NO 14-16;2209474
76001;CALI;176001001672;INSTITUCION EDUCATIVA TECNICO DE COMERCIO SANTA CECILIA;176001003110;REPUBLICA DE FRANCIA;URBANA;IND CALLE 62N # 2BN-00;6651433
76001;CALI;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;URBANA;IND CL 7 # 14 A - 106;8858838 -8858836 - 8858828
76001;CALI;176001040079;INSTITUCION EDUCATIVA SANTO TOMAS;176001006453;JORGE ISAACS;URBANA;CL 30 5 88 ;304 5672463
76001;CALI;176001040079;INSTITUCION EDUCATIVA SANTO TOMAS;176001003322;MANUELA BELTRAN;URBANA;KR 2 A 34 23 ;304 5672501 / 304 5672463
76001;CALI;176001005813;INSTITUCION EDUCATIVA INEM JORGE ISAACS;176001030125;CAMILO TORRES;URBANA;IND KR 9N  56BN 57;4470128 320 6180085
76001;CALI;176001040101;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176001007336;PURIFICACION TRUJILLO;URBANA;KR 7 J BIS 73 00 ;6620181 / 3472726 / 311 7708939
76001;CALI;176001001664;INSTITUCION EDUCATIVA VICENTE BORRERO COSTA;176001002725;CARLOS VILLAFA•E;URBANA;CL 81 KR 7 M EQ ;316 8822556 / 300 6602226
76001;CALI;176001022360;INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS;176001003969;GABRIEL MONTA•O;URBANA;KR 11 C 38 60 ;4415263
76001;CALI;176001022360;INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS;176001043987;ATANASIO GIRARDOT;URBANA;KR 11 B 35 00 ;4425371 / 3014254235
76001;CALI;176001001800;INSTITUCION EDUCATIVA VILLACOLOMBIA;176001001800;INSTITUCION EDUCATIVA VILLACOLOMBIA;URBANA;KR 12 E 48 36 ;4421486 / 4423864
76001;CALI;176001001826;INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO;176001004019;BENJAMIN HERRERA;URBANA;CL 26 12 34 ;4445861
76001;CALI;176001005368;INSTITUCION EDUCATIVA REPUBLICA DE ARGENTINA;176001004671;POLICARPA SALAVARRIETA;URBANA;KR 11 22 A 30 ;8853626
76001;CALI;176001005368;INSTITUCION EDUCATIVA REPUBLICA DE ARGENTINA;176001005368;INSTITUCION EDUCATIVA REPUBLICA DE ARGENTINA;URBANA;KR 11 D 23 49 ;8818619  4878918
76001;CALI;176001001753;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO JOSE CAMACHO;176001001753;INSTITUCION EDUCATIVA TECNICA INDUSTRIAL ANTONIO JOSE CAMACHO;URBANA;KR 16 12 00 ;5582689 / 5587194 
76001;CALI;176001029411;INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO;176001002920;JOSE MARIA VIVAS BALCAZAR;URBANA;KR 36 26 B 28 ;334 46 63
76001;CALI;176001005341;INSTITUCION EDUCATIVA TECNICA CIUDAD DE CALI;176001005341;INSTITUCION EDUCATIVA TECNICA CIUDAD DE CALI;URBANA;CL 30 25 00 ;3087732 / 304 4887782
76001;CALI;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER;176001012763;SAN PEDRO CODENAL;URBANA;KR 31 D 31 10 ;3265413
76001;CALI;176001002911;INSTITUCION EDUCATIVA EVA RIASCOS PLATA;176001002849;ALFONSO BARBERENA;URBANA;CL 33 C 25 BIS 00 ;4836859 / 315 4937267
76001;CALI;176001003918;INSTITUCION EDUCATIVA JUAN  XXIII;176001015860;SAN BUENAVENTURA;URBANA;IND DG 29B T29 30;4480491
76001;CALI;176001003951;INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ;176001003951;INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ - SEDE PRINCIPAL;URBANA;KR 24 C 57 25 ;3450192 / 317 4361830
76001;CALI;176001020693;INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA;176001008677;CHARCO AZUL;URBANA;IND DG 70 B1  22 B BIS 01;6621542
76001;CALI;176001800052;INSTITUCION EDUCATIVA LLANO VERDE ;176001800338;BARTOLOME MITRE;URBANA;IND DG 26 B 73 25;4850227 EXT 1011 /318 7348070
76001;CALI;176001800052;INSTITUCION EDUCATIVA LLANO VERDE ;176001800079;AGUACATAL;URBANA;IND AV 9 OESTE 19C1 - 100;4850227 EXT 1011 / 318 7348070
76001;CALI;176001028970;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR;176001007298;SEDE JOSE MARIA CARBONELL;URBANA;KR 39 D 39 36 ;3277987
76001;CALI;176001028970;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR;176001003055;SEDE ALEJANDRO MONTA•O;URBANA;KR 41 H 38 44 ;3281963
76001;CALI;176001004256;INSTITUCION EDUCATIVA CRISTOBAL COLON;176001007883;BIENESTAR SOCIAL;URBANA;KR 47 B 45 74 ;3377969
76001;CALI;176001004256;INSTITUCION EDUCATIVA CRISTOBAL COLON;176001004256;INSTITUCION EDUCATIVA CRISTOBAL COLON - SEDE PRINCIPAL;URBANA;KR 47 A 44 62 ;3274972 / 300 6666267
76001;CALI;176001004256;INSTITUCION EDUCATIVA CRISTOBAL COLON;176001002946;JOSE JOAQUIN JARAMILLO;URBANA;KR 44 44 64 ;3374746
76001;CALI;176001007131;INSTITUCION EDUCATIVA CARLOS HOLMES TRUJILLO;176001004060;LIZANDRO FRANKY;URBANA;CL 46 KR 40 EQ ;3280668
76001;CALI;176001011163;INSTITUCION EDUCATIVA ALVARO ECHEVERRY PEREA;176001005074;LUIS EDUARDO NIETO CABALLERO;URBANA;KR 92 4 119 ;4028127
76001;CALI;176001011163;INSTITUCION EDUCATIVA ALVARO ECHEVERRY PEREA;176001005082;RUFINO JOSE CUERVO;URBANA;CL 4 92 04 ;3328642
76001;CALI;176001011163;INSTITUCION EDUCATIVA ALVARO ECHEVERRY PEREA;176001011163;INSTITUCION EDUCATIVA ALVARO ECHEVERRY - SEDE PRINCIPAL;URBANA;CL 4 92 04 ;3228642
76001;CALI;176001014138;INSTITUCION EDUCATIVA LA ESPERANZA;176001005023;MAGDALENA ORTEGA DE NARI•O;URBANA;CL 4 OESTE 94 A 54 ;3326804
76001;CALI;176001014138;INSTITUCION EDUCATIVA LA ESPERANZA;176001800206;JOSE MARIA CABAL;URBANA;IND CL 2 C 83 30;3230455
76001;CALI;176001013310;INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI;176001004868;CELIMO RUEDA;URBANA;KR 73 3 94 ;312 4643670
76001;CALI;176001037600;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL  MULTIPROPOSITO;176001003268;LUIS ALBERTO ROSALES;URBANA;IND KR 51B 6H - 00 OESTE;5546003 3016988266
76001;CALI;176001037600;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL  MULTIPROPOSITO;276001005877;SANTA LUISA;RURAL;CALLE PRINCIPAL VEREDA LA SIRENA;5135948  301 6987734
76001;CALI;276001004889;INSTITUCION EDUCATIVA EL HORMIGUERO;276001005443;SEDE TULIA BORRERO MERCADO;RURAL;VEREDA MORGAN CASA 05;5553932
76001;CALI;276001005184;INSTITUCION EDUCATIVA LA BUITRERA;276001005184;INSTITUCION EDUCATIVA LA BUITRERA JOSE MARIA GARCIA DE TOLEDO;RURAL;K.3 CORREGIMIENTO LA BIUTRERA;312 6660068
76001;CALI;276001042756;INSTITUCION EDUCATIVA LA PAZ;276001042756;INSTITUCION EDUCATIVA LA PAZ- SAAVEDRA GALINDO;RURAL;CORREGIMIENTO LA PAZ CABECERA;312 2586643
76001;CALI;276001011354;INSTITUCION EDUCATIVA MONTEBELLO;276001025452;SEDE SAN PEDRO APOSTOL;RURAL;AV LOS ESTUDIANTES SECTOR LA ESCUELA;8888760 / 315 4344456
76001;CALI;276001022232;INSTITUCION EDUCATIVA GOLONDRINAS;276001005508;ANTONIO BARBERENA;RURAL;CORREGIMIENTO GOLONDRINAS;314 6922501
76109;BUENAVENTURA;176109016137;INSTITUCI‡N EDUCATIVA MISIONEROS DEL SABER;176109016137;CENTRO EDUCATIVO MISIONEROS DEL SABER - SEDE PRINCIPAL;URBANA;CL 6 51 B 61;
76109;BUENAVENTURA;176109000176;SAN RAFAEL;176109000176;INSTITUCION EDUCATIVA SAN RAFAEL;URBANA;CRA 6-45;24 34722
76109;BUENAVENTURA;176109000621;LICEO DEL PACIFICO;176109000621;LICEO DEL PACIFICO - SEDE PRINCIPAL;URBANA;CL 6 54 25 ;244 18 06
76109;BUENAVENTURA;176109000621;LICEO DEL PACIFICO;376109003361;LA SALLE;URBANA;IND BARRIO UNION DE VIVIENDA;
76109;BUENAVENTURA;176109000621;LICEO DEL PACIFICO;176109007472;LA FORTALEZA;URBANA;IND BARRIO LA FORTALEZA;
76109;BUENAVENTURA;176109000770;INSTITUCION EDUCATIVA VASCO NU•EZ DE BALBOA;176109000630;JHON F KENNEDY;URBANA;CARRERA 32  #4B-07;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109000031;SANTA CECILIA;RURAL;CTO SAN FRANCISCO;98502191
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109002483;LA BARTOLA;RURAL;VDA LA BARTOLA;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109000871;EL CARMEN;RURAL;VDA EL CARMEN;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109002815;SANTA MARIA;RURAL;VDA SANTA MARIA;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109000499;SIMON BOLIVAR;RURAL;VDA ELPASTICO;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109011326;GUADUALITO;RURAL;IND RIO NAYA;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109010397;MEREGILDO;RURAL;VDA MEREGILDO;
76109;BUENAVENTURA;276109002009;RAUL OREJUELA BUENO;276109001886;EDUARDO SANTOS;RURAL;VDA JOAQUINCITO;N
76109;BUENAVENTURA;276109002009;RAUL OREJUELA BUENO;276109001720;SAN JOSE;RURAL;VDA SAN JOSE;
76109;BUENAVENTURA;276109003994;PATRICIO OLAVE ANGULO;276109001509;SAGRADO CORAZ‡N;RURAL;PTO MERIZALDE;09856-62467-68
76109;BUENAVENTURA;276109000855;ESTHER ETELVINA ARAMBURO;276109008040;LA PRIMAVERA;RURAL;VDA LA PRIMAVERA;
76109;BUENAVENTURA;276109000855;ESTHER ETELVINA ARAMBURO;276109000456;MERCEDES ABREGO;RURAL;VEREDA JUNTAS;
76109;BUENAVENTURA;276109001029;JOSE ACEVEDO Y GOMEZ;276109011555;GORGONA;RURAL;IND VDA GORGONA;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;176109009441;SAN MARTIN;RURAL;IND VDA HUMANES (POR EL MAR);
76109;BUENAVENTURA;276109001096;ANTONIO JOSE DE SUCRE;276109000286;SOFIA CAMARGO DE LLERAS;RURAL;VDA SAN MARCOS;
76109;BUENAVENTURA;276109001096;ANTONIO JOSE DE SUCRE;276109003013;JUAN DE LADRILLEROS;RURAL;VDA BELLAVISTA;
76109;BUENAVENTURA;276109001096;ANTONIO JOSE DE SUCRE;527610900096;SAT SAN JOSE;URBANA;IND CORREG 8 SAN JOSE;
76109;BUENAVENTURA;276109000341;JAIME ROOCK;276109000367;CALLE HONDA;RURAL;VDA CALLE HONDA;
76109;BUENAVENTURA;276109000341;JAIME ROOCK;276109007124;VALENCIA QUI•ONEZ;RURAL;VDA AUCA;
76109;BUENAVENTURA;276109001011;ROSA ZARATE DE PE•A;276109010490;MAGA•A;RURAL;VDA MANGA•A;
76109;BUENAVENTURA;176109000818;REPUBLICA DE VENEZUELA;276109012705;NELSON MANDELA;URBANA;IND EL FIRME;
76109;BUENAVENTURA;276109008589;INSTITUCI‡N EDUCATIVA TêCNICA AGROECOL‡GICO NONAM ;276109008589;NONAM;RURAL;PTO PIZARIO;
76109;BUENAVENTURA;276109008589;INSTITUCI‡N EDUCATIVA TêCNICA AGROECOL‡GICO NONAM ;276109015496;SAN FERNANDO;RURAL;COMUNIDAD INDIGENA JOIN JEB;
76109;BUENAVENTURA;276109008589;INSTITUCI‡N EDUCATIVA TêCNICA AGROECOL‡GICO NONAM ;276109015518;LAS MERCEDES;RURAL;COMUNIDAD INDIGENA CHORRITO;
76109;BUENAVENTURA;276109001142;ALFREDO VASQUEZ COBO;276109001142;ALFREDO VASQUEZ COBO;RURAL;VDA SAN ISIDRO;
76109;BUENAVENTURA;176109005836;NESTOR URBANO TENORIO;176109005712;CENTRO DOCENTE  LUIS CARLOS GALAN;URBANA;BARRIO LAS PALMAS;2437479
76109;BUENAVENTURA;176109005836;NESTOR URBANO TENORIO;176109002691;CENTRO DOCENTE  ALFONSO LOPEZ MICHELSEN;URBANA;IND BARRIO ALFONSO LOPEZ MICHELSEN;2437479
76109;BUENAVENTURA;176109003183;SIMON BOLIVAR;176109005607;J. DE NAZARETH;URBANA;BARRIO EL TRIUNFO;
76109;BUENAVENTURA;176109005666;ANTONIO NARI•O;176109005666;ANTONIO NARI•O;URBANA;CLL 6 SUR NO  56B-60;242 9052
76109;BUENAVENTURA;276109005709;INSTITUCI‡N EDUCATIVA TêCNICO AGROPECUARIO NACHASIN ;476109009002;LIZARDO MEJIA POIRAMA;RURAL;RESGUARDO INDIGENA;
76109;BUENAVENTURA;276109000235;I.E. FRANCISCO JAVIER CISNEROS;276109002866;EL SALTO;RURAL;VDA EL SALTO;
76109;BUENAVENTURA;276109000235;I.E. FRANCISCO JAVIER CISNEROS;276109005041;SOMBRERILLO CARRETERA;RURAL;VDA SOMBRERILLO;
76109;BUENAVENTURA;276109000235;I.E. FRANCISCO JAVIER CISNEROS;276109800011;HECTOR EPALZA QUINTERO;RURAL;KM 32 VDA SAN MARTIN;
76109;BUENAVENTURA;276109005806;INSTITUCI‡N AGROPECUARIA JOSê MAR÷A C‡RDOBA;276109000979;JORGE ELIECER GAITAN;RURAL;VDA ZARAGOZA;
76111;GUADALAJARA DE BUGA;176111001015;IE SAN VICENTE;176111001155;MARIA AUXILIADORA;URBANA;KR 15 9 55;3128810977
76111;GUADALAJARA DE BUGA;176111001015;IE SAN VICENTE;176111001074;ABSALON FERNANDEZ DE SOTO;URBANA;KR 15 8 08;
76111;GUADALAJARA DE BUGA;176111000515;IE MANUEL ANTONIO SANCLEMENTE;276111001761;JULIAN MENDOZA GUERRERO;URBANA;CL 12 A 6 E 00;2366061
76111;GUADALAJARA DE BUGA;276111000803;IE AGROPECUARIO MONTERREY;276111000188;LA UNION;RURAL;VDA LA UNION;2396434
76111;GUADALAJARA DE BUGA;276111000803;IE AGROPECUARIO MONTERREY;276111000838;MIRAVALLE;RURAL;VDA MIRAVALLE;2396434
76111;GUADALAJARA DE BUGA;276111000102;IE EL PLACER;276111002181;SANTA RITA;RURAL;CORREG EL ROSARIO;2281848
76111;GUADALAJARA DE BUGA;276111000889;IE NUESTRA SENORA DE FATIMA;276111000897;LA SAGRADA FAMILIA;RURAL;VDA LA PRIMAVERA;2281848 -3173472706
76111;GUADALAJARA DE BUGA;176111001104;IE ACADEMICO;276111010468;LA PALOMERA;URBANA;VDA LA PALOMERA;
76111;GUADALAJARA DE BUGA;176111000469;IE NARCISO CABAL SALCEDO;176111000566;ESC MARISCAL SUCRE;URBANA;KR 18 3 57 ;2384055
76111;GUADALAJARA DE BUGA;276111000781;IE TULIO ENRIQUE TASCON CHAMBIMBAL;276111000846;ESC CERRO RICO;RURAL;VDA CERRO RICO;
76111;GUADALAJARA DE BUGA;276111000153;IE ANGEL CUADROS;276111000170;EL CARMEN;RURAL;VEREDA SONSITO;3153081715
76111;GUADALAJARA DE BUGA;276111000153;IE ANGEL CUADROS;276111000811;ANTONIO GUENDICA;RURAL;QUEBRADASECA;2284994
76111;GUADALAJARA DE BUGA;276111000153;IE ANGEL CUADROS;276111000862;ARMANDO ROMERO LOZANO;RURAL;EL VINCULO;
76147;CARTAGO;176147000520;LAZARO DE GARDEA;176147000520;LAZARO DE GARDEA;URBANA;CLL  5  25-62;2125043
76147;CARTAGO;276147000222;ZARAGOZA;276147000427;SIMON BOLIVAR;RURAL;CORREG MODIN;NO TIENE
76147;CARTAGO;276147000222;ZARAGOZA;276147000664;SANTA TERESITA;RURAL;VDA ORIENTE;NO TIENE
76147;CARTAGO;176147002174;CIUDAD DE CARTAGO;176147002174;CIUDAD DE CARTAGO;URBANA;CR 3 CON CLL 2 ESTE;2106311- 2106366 -2103755
76147;CARTAGO;176147001861;ALFONSO LOPEZ PUMAREJO;176147000317;FRANCISCO DE PAULA SANTANDER;URBANA;CLL 6 Nß 3 - 40;2144545
76147;CARTAGO;176147001861;ALFONSO LOPEZ PUMAREJO;176147000465;HELIODORO PE•A;URBANA;CLL 4 Nß 17 - 124;2117133
76147;CARTAGO;176147000236;ACADEMICO;176147001615;ROBERTO CASTA•O;URBANA;CL 11 23 A 81;NO TIENE
76147;CARTAGO;176147000112;INDALECIO PENILLA;176147000813;RUBIELA GARCIA;URBANA;KR 1 B 45 57;211 94 89
76147;CARTAGO;176147000112;INDALECIO PENILLA;176147000392;ANTONIO NARI•O;URBANA;CL 37 KR 1;2119200
76520;PALMIRA;176520000331;IE ANTONIO LIZARAZO;176520000331;INSTITUTO TECNICO INDUSTRIAL Y COMERCIAL ANTONIO LIZARAZO;URBANA;CL 54 C 42 12 ;2808982
76520;PALMIRA;176520002759;IE CARDENAS MIRRI•AO;176520006525;CARLOS ARTURO RODRIGUEZ;URBANA;CL 51 34 13;2742741
76520;PALMIRA;176520002180;IE TERESA CALDERON DE LASSO;276520002397;VICTOR MANUEL HOYOS;RURAL;CORREG DE BARRANCAS;310-4274019
76520;PALMIRA;176520000471;IE HUMBERTO RAFFO RIVERA;176520006061;LABORATORIOS INTEGRADOS;URBANA;CL 42 22 28;2758170 - 2730605
76520;PALMIRA;176520002708;IE SANTA BARBARA;176520800108;CIP LAS PALMAS;URBANA;KR 33 30 19 <EOF>;
76520;PALMIRA;176520002520;IE MARIA ANTONIA PENAGOS;176520001817;FRANCISCO DE PAULA SANTANDER;URBANA;CR 27 NO  25 50;2728115
76520;PALMIRA;176520002121;IE JORGE ELIECER GAITAN;176520001949;TULIO RAFFO;URBANA;CLL 37 NO 42A 110;2732900
76520;PALMIRA;176520000489;IE NUESTRA SE•ORA DEL PALMAR;176520002261;NI•A MARIA;URBANA;CLL 37 NO 26 00;2728117
76520;PALMIRA;176520002091;IE ALFONSO LOPEZ PUMAREJO;176520002317;SANTISIMA TRINIDAD;URBANA;CLL 31NO 15 44;2728128
76520;PALMIRA;176520002244;IE MERCEDES ABREGO;176520002244;MERCEDES ABREGO;URBANA;CR 13 NO 36 09;2714179
76520;PALMIRA;176520000527;IE SAN VICENTE;176520000527;IE SAN VICENTE;URBANA;CL 28 29 41;2722857
76520;PALMIRA;176520000454;IE SAGRADA FAMILIA;176520000454;SAGRADA FAMILIA;URBANA;CR 23 NO 31-06;2728072
76520;PALMIRA;276520002052;IE SEBASTIAN DE BELALCAZAR;276520001862;JULIA SAAVEDRA DE VILLAFA•E;RURAL;CORREG JUANCHITO;6561319
76520;PALMIRA;276520000564;IE DE TABLONES;276520002028;JUAN JOSE RONDON;RURAL;CORREG TIENDA NUEVA;3105397092
76520;PALMIRA;276520000564;IE DE TABLONES;276520002443;ATANASIO GIRARDOT;RURAL;CORREG COMBIA;3105397092
76520;PALMIRA;276520002320;IE FRANCISCO MIRANDA;276520000548;SANTO TOMAS DE AQUINO;RURAL;VDA MESON;
76834;TULUµ;276834002626;INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA;276834000861;SEDE NO. 60 FRANCISCO MARIA LOZANO;RURAL;VEREDA LA PALMERA;0
76834;TULUµ;276834002243;INSTITUCION EDUCATIVA TECNICA LA MARINA;276834002243;SEDE PRINCIPAL CONCENTRACI‡N DE DESARROLLO RURAL;RURAL;CORREGIMIENTO LA MARINA;2260776
76834;TULUµ;276834002243;INSTITUCION EDUCATIVA TECNICA LA MARINA;276834001131;SEDE NO. 52 JORGE TADEO LOZANO;RURAL;VEREDA VENTIADEROS;0
76834;TULUµ;276834001778;INSTITUCION EDUCATIVA AGUACLARA;276834000674;SEDE NO. 34 LUIS CARLOS DELGADO;RURAL;CORREGIMIENTO AGUACLARA;2305375
76834;TULUµ;276834001778;INSTITUCION EDUCATIVA AGUACLARA;276834001778;SEDE PRINCIPAL AGUACLARA;RURAL;CORREGIMIENTO AGUACLARA;2309727
76834;TULUµ;276834001239;INSTITUCION EDUCATIVA LA MORALIA;276834000895;SEDE NO. 63 PEDRO PABLO DE LA CRUZ;RURAL;VEREDA SAN MARCOS;2260880
76834;TULUµ;276834001077;INSTITUCION EDUCATIVA  SAN RAFAEL;276834000755;SEDE NO. 44 JOSE MARIA CORDOBA;RURAL;VEREDA PUERTO FRAZADAS;0
76834;TULUµ;276834001077;INSTITUCION EDUCATIVA  SAN RAFAEL;276834000836;SEDE NO. 55 AMALIA LOPEZ;RURAL;CORREGIMIENTO QUEBRADAGRANDE;2260577
76834;TULUµ;276834000941;INSTITUCION EDUCATIVA ALTO ROCIO;276834001115;SEDE NO. 74 LIBORIO MEJIA;RURAL;VEREDA LA NORCACIA;0
76834;TULUµ;276834000941;INSTITUCION EDUCATIVA ALTO ROCIO;276834003746;SEDE NO. 124  SANTA MANUELA;RURAL;VEREDA EL RETIRO;0
76834;TULUµ;276834000917;INSTITUCION EDUCATIVA  MONTELORO;276834000917;SEDE PRINCIPAL   NO. 65 SAN VICENTE DE PAÈL;RURAL;CORREGIMIENTO MONTELORO;2260864
76834;TULUµ;276834000917;INSTITUCION EDUCATIVA  MONTELORO;276834003606;ESC RUR JOSE ANTONIO GALAN # 118;RURAL;VEREDA LA FLORESTA;0
76834;TULUµ;276834000917;INSTITUCION EDUCATIVA  MONTELORO;276834003614;SEDE NO. 122 MARIA PAZ;RURAL;VEREDA SANTA ELENA;0
76834;TULUµ;276834000704;INSTITUCION EDUCATIVA  SAN JUAN DE BARRAGAN;276834000704;SEDE PRINCIPAL   UNIDAD DOCENTE SAN JUAN DE BARRAGAN;RURAL;CORREGIMIENTO BARRAGAN;2260908
76834;TULUµ;276834000666;INSTITUCION EDUCATIVA JOVITA SANTA COLOMA;276834000666;SEDE PRINCIPAL UNIDAD DOCENTE JOVITA SANTA COLOMA;RURAL;CORREGIMIENTO DE NARI•O;2315808
76834;TULUµ;176834003946;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176834000033;SEDE NO. 70 SINDICAL ANTONIO NARI•O;URBANA;CALLE 26B # 16-15;2245551
76834;TULUµ;176834000394;INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ;176834003172;SEDE NO. 116 EL JAZMIN;URBANA;CALLE 29 CARRERA 44;2247006
76834;TULUµ;176834000106;INSTITUCION EDUCATIVA MODERNA DE TULUA;176834001196;SEDE NO. 21  URBANA MARIA GORETTY;URBANA;CALLE 23 CARRERA 10  ESQUINA;2309759
76834;TULUµ;176834000084;INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO;276834002537;SEDE NO. 105 DEBORA GUERRERO LOZANO;RURAL;VEREDA CIENEGUETA;0
76364;JAMUND÷;276364000681;I.E. GABRIELA MISTRAL;276364000273;GUILLERMO VALENCIA-SEDE;RURAL;VDA EL CRUCERO;
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364000575;SEDE LA GRAN COLOMBIA;RURAL;CORREG DE VILLACOLOMBIA;
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364000192;SEDE ANGELICA MAR÷A SAA;RURAL;VDA LOMA LARGA;
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364000915;SEDE CACIQUE PETECUY;RURAL;VDA EL PLACER;
76364;JAMUND÷;276364001024;I.E. GENERAL PADILLA;276364001415;SEBASTIAN DE BELALCAZAR - SEDE;RURAL;VDA LA ISLA;
76364;JAMUND÷;276364000460;I.E. ALFONSO LOPEZ PUMAREJO;276364001407;SEDE FRANCISCO DE PAULA SANTANDER;RURAL;VDA RANCHO ALEGRE;5900239  5166375
76364;JAMUND÷;276364000141;I.E. ALFREDO BONILLA MONTA•O;276364000222;SEDE JOSE ANTONIO GALAN;RURAL;CORREG BOCAS DEL PALO;3003775248
76364;JAMUND÷;276364000036;I.E. AGRICOLA PRESBITERO HORACIO GOMEZ GALLO;276364000443;SEDE RAFAEL POMBO;RURAL;VDA EL PROGRESO;3113909718
76892;YUMBO;276892000200;IE GENERAL SANTANDER;276892000960;SAN JOSE;RURAL;VDA SAN JOSE;
76892;YUMBO;276892000081;IE POLICARPA SALAVARRIETA;276892000293;CRISTO REY;RURAL;CORREG YUMBILLO;
